PK_CLIENTES;customer_key;customer;customer_type;phone;line_of_business
e8e6c4177db58874f50d9b67dc8a7701fff515eec6b3f9200412e64d33d3f968;10019897;Livermore Store;G2;816-455-8733;Não informado
aaaaaefe89fe87c2cd44cc3f4052629f593287185d71b1b9ca59fabb17fb580c;10020982;Outsource Store;G2;816-455-8733;Não informado
e359a94a1aba1b6fd6e340c90ff39ceac037562ecfe0dc963eeba185ced02f61;10021305;Pallister Supermarket;G2;816-455-8733;Não informado
6859e1041a34698e61824138f3b7870b95502abc7be04336fa30fc02442060ad;10022201;Quantum Shop;G1;816-455-8733;M1
8bea91b17cb91389ed67b8a8f2c3a71ca43b99fdceadae3fc338b905a909d041;10025291;Trend Market;G2;816-455-8733;Não informado
d3b61e0ab2d6913fcdc28609c8a3895d411106643492ec09892b7465a3327f3f;10025039;Tandy Superstore;G2;816-455-8733;Não informado
515a66ab9f82be11a8b45c41d688a7a227833de9af38ac3fa1cd100bb074e35f;10011093;EMC Shop;G2;816-455-8733;M1
eb7a6380a2542ff542bac45a0cdbdb01cddd27e9680ff2f698a5b128de01ca3d;10015325;Helius Shop;G2;816-455-8733;Não informado
66d76d96f752a209b54aa7ddfc1f4bb8e2846411fb98e97658356a9b8e000ea5;10019812;Lewis Supermarket;G2;816-455-8733;Não informado
ee1d7e87b25b148ed4139c0fdb70e1dbfcc3c867b075d778807e948e4b79a8db;10021418;Panzl Shop;G2;816-455-8733;Não informado
7877d9fc26885bb5aacdc83854de23254853b51c8a960bc93e3a442d8741fd05;10019880;Litton Supermarket;G2;816-455-8733;Não informado
9217c624e0a775fac2d1d5d44741005d5e48f75a42f57c6fcb2a6297f06736a5;10016549;Home Store;G2;816-455-8733;Não informado
f02e329098701579ba7d9adc758ecd538f51d97eeb5254aac4525245e607e8f1;10008638;CAPTA Shop;G2;816-455-8733;Não informado
a1387d48436870c923fa4db8a871ad88adfbc788e013c9acde67d3a8e7549277;10025049;Tao Store;G2;816-455-8733;Não informado
5305b392a9a5e8c78d6f48a1c6d8953f8f18e15bbd51da8c7c6425399635f230;10005376;Bibb Store;G2;816-455-8733;Não informado
aff552902237c07310c08f4976bea2ec56beedc727e48cd44bf5460450db86bb;10021331;Palo Supermarket;G2;816-455-8733;Não informado
c2438f4124a6c0392d9f5c7413f4f6d567049cac57d17d2ba7515d4029baa351;10007258;C3I Shop;G2;816-455-8733;Não informado
094007be017c994edeab40ee1c42c0dcd40520d1c9f9e7c28096766de7eb0e9d;10016858;IBVA Shop;G2;816-455-8733;Não informado
f436acc28e2260c102603955235575936ca8d8116734f0b3167deb81e35f7f5d;10026522;XCOM Shop;G2;816-455-8733;Não informado
7cec861f37638e30d77f587b5481c02279c7acd7e5e190777651299f83e75599;10003749;Associates Shop;G1;816-455-8733;M1
78656df8183e5ea90e3c1e7bcf022a01ee784d37411e941d45a87856a9ec07f0;10006917;Borden Supermarket;G2;816-455-8733;Não informado
161da82e32b5baeb55b6bc0302a3139cb682f4160396c25ed63fc68311e8aaae;10012369;Finest Supermarket;G2;816-455-8733;Não informado
fcd8dc78fb8ceca5ad1e866685acf5f581dbfbe088cdabcd5766d39ac778f221;10025248;Telus Store;G2;816-455-8733;Não informado
0d5f989ba057bc69d0057edc3112a285fad80243ab8466d84447765616db300c;10026581;Xetron Shop;G2;816-455-8733;Não informado
0f2d2e6660e15b0251f8c3abab954dc4ff1e941e636f7118d3bfdca1cb75e44f;10008134;Canter Shop;G2;816-455-8733;M1
f70b357bb7f468e7c31b56ee56022c5ecae6f29856dd6bc22d5499d356209d2a;10019194;Kerite Company;G2;816-455-8733;Não informado
c40160854ebd89c7ceb3be16a7faf82d6f5e6f6119b7cb6883d023f3dd4e6b71;10025467;Underwriters Supermarket;G2;816-455-8733;Não informado
f7cd857e7235906feb149195660de5b9f3a7237bca8571a38907acd1eee55a7c;10025025;Taligent Midstore;G2;816-455-8733;M1
4616a22170a1246e01002a99b425011707e6d12588fd73867b5c2f264ef0940f;10004256;Benedict Shop;G2;816-455-8733;Não informado
814e45a6ae0a7fe18c3d33190b7a162ff01634aa408a6da81a9bf1f431974d0b;10025086;Tartanchase Shop;G1;816-455-8733;Não informado
507b1fd6d76180a963c79a28758855dfd057375f8c95b6d9db38b899ddfa5d5d;10024006;ScotGold Market;G2;816-455-8733;M1
a7df257b2dae0ca63dc2f92d53c5072317ebbe79b62dd1d4660cb47347fd5443;10018580;K Supermarket;G2;816-455-8733;Não informado
28f5ee3f089b127e6aec51deb4bd9fd417cbc10ca24a06f15dbe7bef8f6189e6;10027560;Zilog Shop;G2;816-455-8733;Não informado
66f658b8d935c03f8562fdb8c755a85f03c29bd310199c2b8e37de830d7e5f01;10027356;Zero Market;G2;816-455-8733;Não informado
febf3e5abef2c872e41536d79d830af0145c74782bd88d2c13f2e7aca3d52be9;10018868;Karickal Store;G1;816-455-8733;M1
56cd18a8e8e53db42568478172ae04e39e3b332e6e7e43d5e7b60b6697492786;10024524;Southam Supermarket;G2;816-455-8733;Não informado
17e51d694e5ff93bed88b80d8cd6b861b0883656e7c314eabae76ef056aa2b31;10003857;Beckman Market;G2;816-455-8733;Não informado
86fd518fedf341ba00d7b8711ec16d2827c9d8c34f725b2291aefd8ef4ac573a;10019469;kGS Shop;G2;816-455-8733;Não informado
3c62925c20c373eb8a8898460b0ced463808dcf1bd1bbe2e79207341389a8d40;10013341;Gatierf Supermarket;G2;816-455-8733;Não informado
48c5ab722667b8791240385dd7355c66c688e9e6905cc5dfa683ffd329afc10b;10014739;Haz-Mat Store;G2;816-455-8733;Não informado
02f0222dc26e2e6e541bb29ca77c2a342de376ec903bca3e7cd040b4734a6e48;10013252;Gate Shop;G2;816-455-8733;Não informado
7659bde07aae2832a7628028446f8e9945f37f5126597821e0278f5df35aee61;10019900;LiveWire Supermarket;G2;816-455-8733;Não informado
f5faaf6f91fcd76ef5fbf49a147c91f6cec465c8904e5cb0476ac703c28548a8;10009679;Debenhams Supermarket;G2;816-455-8733;Não informado
4018bbf54b5153ae53c34897c4b93b36506eac346954b077eb77522ac32961b1;10018867;Kari Supermarket;G2;816-455-8733;Não informado
2a365e7da10cabaad8021358cb53612d6026ec30505ed1060a9581649f5cd5d9;10025549;UNIS Supermarket;G2;816-455-8733;Não informado
cb2013737c714ac64d0b0b81d75934e5e35a175699478bcf9a28f1685ab5d65b;10014533;Harvey Shop;G2;816-455-8733;Não informado
ec4e3ee31769fafb3c4d7c24ea6014ef4789c822be4c2b0bd7e8f600ad0d496f;10020639;NECX Market;G2;816-455-8733;Não informado
38fc2b3d1570dd2a9766b6990789ba806495344cb14fb28c669c071dfba55260;10013232;Garza Supermarket;G2;816-455-8733;Não informado
a0c331c797fc4f871a15990b0f0f9fa6b175447bbb8ce97ccaf0cb2d70a39b6b;10025495;UniForum Shop;G2;816-455-8733;Não informado
14943bc1762c626e091991e9c76029b4a731c7956810480c472e1f7679822930;10011089;Embedded Supermarket;G3;816-455-8733;Não informado
1014be1c4d7a9b28b0c34ef0c0c35f95ead8c51e6b363cd5d9e908cc83412ad2;10021300;PageWave Megastore;G2;816-455-8733;Não informado
64ccd40232c54b2dece00b839580621c1494b0e1d6a1a28ecabd8ebd38f275f9;10006977;Brazilian Supermarket;G2;816-455-8733;Não informado
a5bb02f8d034565218e34bab0ae207726512a1b12604fd0059d227a22e44d9e2;10006037;Bigelow Store;G1;816-455-8733;Não informado
2c4e33b529a7d14ac4d282f517c84d589f6d1a437d1f0a9f870ea45440368f1d;10023221;Reveal Supermarket;G2;816-455-8733;M1
7af4158b016e7e66849ee5d068c0508346155ace0ad7540a9575f0e7ad37a4ac;10009654;DCS Store;G2;816-455-8733;Não informado
2503f4458dbe3fb55e292c3f5b265f9b58adc15adf2ae4f3dd8b9e880e4cd153;10002153;Ace Market;G2;816-455-8733;Não informado
a97482a242f3619c92493d0102f6c9dd5820eae26bcb56d17e75e041e9156286;10026560;Xentec Shop;G2;816-455-8733;Não informado
e3bbf75faa5cd84bb6adcea12dc78241b92e36eb963f3404affe94a1a602a998;10016784;IBEX Shop;G2;816-455-8733;Não informado
6f753fa2f49cbfe3e09eff279e15e3151a5e64c32856c853012ce57b716f3374;10025791;Valley Market;G2;816-455-8733;M1
620996af76b2f134645767cb14da1eb2454ae7dc9062ed3856523a02612e6f03;10017307;Idyll Store;G3;816-455-8733;Não informado
f50a67e69503d79f10b633411c52740d3877426778c15d2f8f35c028d1ea5ca7;10025239;Teamaker Shop;G2;816-455-8733;Não informado
52bc3433e881cf39cc03d5caaf652dce864b2a5b2de17e515d68c79a64347c72;10015886;Hewlett Supermarket;G2;816-455-8733;Não informado
2a85bd477c9db7d803f787a61020f9cdccf7cb10e3bd1e75bc02a486058f2249;10014546;Hauppauge Supermarket;G2;816-455-8733;Não informado
427d893304ee689c5cf37bff874c7bd724b1e5e01bfd5ae78d14fba64f95b2cf;10026268;WarRoom Store;G3;816-455-8733;Não informado
c5d616dad5eed78a43f78c82c56d55f00cfc116a509cbf6fa54e9fe72ddfc715;10022431;R&J Shop;G2;816-455-8733;Não informado
ae3f46adb3b5fd48182cc7531f264432b755c6a26bdd1394f8fa038729f89fdf;10020515;NBX Stores;G2;816-455-8733;Não informado
809d9d61d5f7e751dac7f09d201b69a33ddccbedbf18c2a0550c78ef67c6a2d1;10007121;C Market;G2;816-455-8733;Não informado
6c6177db7fcfdab0cd6b6ed6c03d740b0b74ceb86901130979654c5ef4a2a9a3;10022725;Razorfish Shop;G2;816-455-8733;Não informado
ea5128a64fad7b2867c9f72a29f1d86da24a9c2e3a847b8e92bf0a0a194a8931;10026038;Velos Supermarket;G1;816-455-8733;M1
4bb5de8d3c29eff89a69c2fbbd03278f6f4aef177da578017d6eed84471a603b;10000475;AA-Wizard Shop;G2;816-455-8733;Não informado
f9b812120587f958848e8b0581a4258f8dcf278972e7e2980e7a2b2966b0cbca;10011979;FiberPlex Shop;G1;816-455-8733;M1
3bfac135f75e80eb6ad80b37189339b1e91b297c4a9598b8522daa813eccb458;10013312;Gate9th Shop;G2;816-455-8733;Não informado
22df9d55a79bd4eabc3b374629cb9da8a94581c230858fb3a935b456df36a7ac;10025063;Taroch Mexistore;G1;816-455-8733;M1
170cca94ce037cf437e5a0a2dd144f1c2864792befab015ea36cc5d7e88375ed;10002506;ActionWorld Shop;G2;816-455-8733;Não informado
498920b96fed7237d0e43e395bdea34fdd973946d8be4ad2bea4b2bb4a4db819;10022490;Racal-Datacom Shop;G2;816-455-8733;M1
ff91a8e4b8851ec9e47ac8c23c91a4ba2cc2c9220a7e25047e409c656d0bcf23;10013080;Ganymede Shop;G2;816-455-8733;Não informado
0c5148dfe1110e91fdade9bedc8b7941e039df6cc84c4ce162ea494e68048087;10012927;Galaxy Supermarket;G2;816-455-8733;Não informado
7da464abee598c59b98c07e65d0a3de601891cd9c43f9521fbfe66016b328106;10000481;Abbott Shop;G2;816-455-8733;Não informado
7f030092ddfc47d4826ded054b7ef63a69dfdf2a7f40bf6089eb24f9e1fed021;10020449;Nancy Supermarket;G1;816-455-8733;M1
4cedc368a5e898a2c31a1e515eb4cf1a0a1b9bb68d921792685e406013726c16;10023471;Road Warriors;G2;816-455-8733;Não informado
d3fa62e288bf12f2d2bd4fdefc53754abbc775f72aad34ba061900f17108d6aa;10023509;Safetynet Shop;G2;816-455-8733;Não informado
6dd5d272523e998f1c9812acfcce61c38673e3c288e13b6972964ba4e566ca96;10012885;Gainunion Shop;G2;816-455-8733;Não informado
31bd14b85f6b649c94b897349b95172082e0a9b7d849b2853c0d594477db338b;10022746;Rdlabs Shop;G1;816-455-8733;M1
0f6ee52a23339397f3e9f358010b75352332e1e7565fa66cbb1f02a020a84f04;10020256;Maxtor Shop;G2;816-455-8733;Não informado
b400164ceacfaa780fae87cc93e87eb56e2221e5c971ce74c017829a05570537;10006862;BL Supermarket;G2;816-455-8733;Não informado
31d3c2cb49599a7fae5d572b2fe2abbbff6f3815a1618dce2ae2bc5b3314a588;10007536;Calypso Maxi Store;G2;816-455-8733;Não informado
4377304c20924240eb8e4fa9bacc4e8162c046d498548bb4ea6e8e9d1299195d;10006916;Boott Store;G2;816-455-8733;Não informado
77f689433f8feccd6b045ee930f4af0661d0971ec30a0703a210f4d67810d5c0;10021239;PADL Shop;G2;816-455-8733;Não informado
1774551c76effbe8e835cc72776393ac9f2dafa3aa99e554547e0c6b2f9db912;10016564;Home Market;G2;816-455-8733;Não informado
dbbab748b43cff5a7946d625a103074711ca855f85201d03b02740d5cdf5c8e8;10009907;Del Supermarket;G2;816-455-8733;Não informado
ed10f283f8b72a743fd62c1f85a014cf190bea105d27a402f36a8e2b8a63263e;10022423;Qwest Shop;G2;816-455-8733;Não informado
8ab9b83af34cec5adfc526d01867475ad22afdb70805dfd0e5efdb9a7613b8d7;10025300;U.S. Market;G2;816-455-8733;Não informado
13a04f5edcfc1d6b991de92a1cb438ca1a42b258dc62c9099df848532f4c6395;10000496;AboveNet Shop;G2;816-455-8733;Não informado
37317a49920a205b59a6e62d0faf958e39c901d7ae874d6a0a5c160ecb0c0050;10025287;TransCanada Store;G2;816-455-8733;Não informado
8e8f680fb465ee4adce61bbae6e46fc72e6e20e8ea8d72580d2c90132a52f5fd;10002137;Accidental Shop;G2;816-455-8733;Não informado
23e78ee41d7bb5f3d63f72eb80649f4d8219664b3c7acc74175ff64472847434;10012128;Fifth Supermarket;G3;816-455-8733;Não informado
115a7b377847ba2d2576eab3279190d73895fa440cc496ab7b69a5e62e465edf;10006983;Brentano's Shop;G2;816-455-8733;Não informado
491d144a84a4219de29e773b7dbd036157a35c894465700db6ece7284f75c7a7;10021485;Paracel Gigaplace;G2;816-455-8733;Não informado
ac9793e0f6436e6f72deb329eb03046aeee3de06a30274ec6232b65635bb3998;10012422;Finishing Shop;G2;816-455-8733;Não informado
64980d95dff961eba66e4cdd16bb8ac58974e792f32f9cf1b14d2bee2b0423c8;10023241;Revnet Market;G2;816-455-8733;Não informado
4e8320c053e5ceeec7883ad62690c568297cf78b4bd3ea73ea8fe13826501542;10010906;ediSys Shop;G2;816-455-8733;Não informado
173a638ef9298a9e42e1385258ca2b7582a03f15a2836de883f913078aaae7b8;10020914;Onetouch Supermarket;G2;816-455-8733;Não informado
033be4d3acef0c5a0289dc3bb323554ac112a298088aa753264d5977fd70ab48;10020931;OutPost Market;G2;816-455-8733;Não informado
df47f30033a7edd92db939383b165d503ad77d5c0ab7f4ab93a0c0893c192c88;10012235;Fimetrics Supermarket;G3;816-455-8733;Não informado
d3f0c8dc95798c4701747a5880ba9fa0e958d551d421f77c22535f20d4fb4eba;10018363;Jones Stores;G1;816-455-8733;M1
2dc462c3072f1d40befd9392303646a1126e8ed900741f925cc2f5be531607d5;10015789;hesketh.com Shop;G1;816-455-8733;M1
f9fa4dc7e3e0d6ff8977a410efa31c67f8c414800efaaee3bce8461dc06f03a8;10024880;Sun Supermarket;G3;816-455-8733;Não informado
69cb01b2e9f54523852e2c37bb213c05113259f40b88117edd63b6a84a5b6c89;10026009;Vectrix Shop;G1;816-455-8733;M1
b3de77ed63e86c29d08f77d86719d3f727123ccc70f5839a0e775a6dc1dda2e2;10019909;LiveWORLD Shop;G2;816-455-8733;Não informado
266673a34f4597a653985ba66d7f95762c812bd6ee2b5a8bc36a8ea857541f70;10009676;Pereras;G2;816-455-8733;Não informado
dabe215016893925f113d3fe94b02faecd93de1a53f8b44c5c4afa2f043302d0;10021111;P.C'S Shop;G3;816-455-8733;Não informado
08296c9376c15abba63c7ca062d8f17dd6af06a7aa3ad01f437f390fd3796e78;10009985;E Supermarket;G2;816-455-8733;M1
895cae48b4dfd503b2c479f95d4938d994fbf77e42366f557c50aae76f098349;10021158;Pacific Supermarket;G3;816-455-8733;Não informado
0d784c2dd5a32d3e461f11b8054d7e65eb73e525287fe75f036eefcb2426ac84;10025051;Taos Supermarket;G2;816-455-8733;Não informado
b88c9abccae5fa7318e1d7b53cb4fb525d8a7cd5fd6a270a846753e76d2fef37;10012328;Finder Shop;G2;816-455-8733;Não informado
1659d9cf554746daa87db932b45982cb06279d52ee3a8d42c2cdea0b95a0e5b4;10002139;Accrue Shop;G2;816-455-8733;Não informado
d5f8b993b95f3d83ed471f023b4fa3f628af5f99d24e26d00d6a5beedd66ba9e;10015495;Hennings;G2;816-455-8733;M1
8f9e4a851af21826d92ae042d33f7fa6d273ba224e17372b1e696e92911f046c;10010970;EDP Shop;G2;816-455-8733;Não informado
d85a3baa103652c706ed3bd2b8440258d03934d4282778662b7ddac23bf7f368;10025285;Transalta Store;G2;816-455-8733;Não informado
d361b683d05c80449de51c7230890c00d1c5319a0dbd93d51b74963ed07de034;10015267;Helfand Store;G1;816-455-8733;M1
0dafc246b0901b2e41fa9a2633e96b07b997240fddd030e255adcd4e8fb170cf;10021472;Parabole Shop;G3;816-455-8733;Não informado
12d13b502a3d5af7746db3b1f48001b16fa46054cb6f8aabf5100ba267c7e9df;10000488;ABI Supermarket;G1;816-455-8733;M1
e81e5ac91e9090475bbae2de85a94ee0f379ff1b3ff8927086ac158347f42591;10020909;Onestar Shop;G2;816-455-8733;Não informado
c4b94cdca192e8ef33cba7d4a1b736ee5a091f4a8ae498dc22229e20ec9863c6;10014802;HBS Shop;G1;816-455-8733;M1
acabdc572463f76fe9593cb747243413f81f78fd973a26374d04668a55fa6465;10017638;Kellys Gigastore;G2;816-455-8733;Não informado
6b3bcae855dc10b91987ee4ccc0389bd98f4ccd1aaf1a1eb6990cb6ab5fbb776;10011870;Fenwick Supermarket;G2;816-455-8733;Não informado
a61255627777c7e5634bc312a4ff416f4587dc8882d48a67d79c004401005600;10025571;Unitec Maxistore;G2;816-455-8733;Não informado
978477c657f136b60d7dead9c41e6dbd02fdddf459cd5059e1c2995b04063bea;10020684;Oklahoma Supermarket;G2;816-455-8733;Não informado
a6b73f29562fdf9222f8becdcbf99158bb0e179dd1eb09f5e139a21e07583aa3;10009653;DCP Supermarket;G3;816-455-8733;Não informado
a88470501d03d3f17c4fd56d0ff8bda457a69d3d012a3f76ccc25e55e5c121b9;10018129;J.M. Market;G1;816-455-8733;M1
d42e458860d5d9f8297643fce968f14761772bb5ca31cd3688ed3f58fb34a51f;10026062;Venable Shop;G2;816-455-8733;Não informado
c913c3298760a1536267026cd1b5d4286b950285a737f7e1ed3513c1ad237ac6;10026868;Xyratex Shop;G1;816-455-8733;M1
fe67328ea4a12088321a61a08adc24200e35e3e21b2670d0e83b60fd245419f0;10026291;Warsun Supermarket;G2;816-455-8733;Não informado
476123ece95792a89dc41879453b2e36ecb13c152da167f9bf1ea35529be955e;10017072;Iconation Shop;G2;816-455-8733;Não informado
9002be598776b82cea133243a234e036dc04a09c3cd2cdfa671575ed602e4172;10000601;Radio Market;G2;816-455-8733;Não informado
488bce5a2ad2b14a6140af8f8b402a7151cb2b3db3f81e232ffdd7a208cb9bfc;10000472;Aaron Store;G2;816-455-8733;Não informado
91ab6828d20a5d2faae79e5fdf68a49f85587381b462477168e0419a69c6661a;10025284;Towmotor Supermarket;G2;816-455-8733;Não informado
604a7e7571e0be285331e708a75d98bca94375b035c08f3cceecdaecb318a30e;10001103;AC Store;G2;816-455-8733;Não informado
de8f40e11f304c7464bf81eafb324b2afaebbc3471ea98b4d604734807299848;10019066;KENROB Megaplace;G2;816-455-8733;Não informado
ffdbaef84ae4df197d937b09a7315d9c0000a1a0fec3d1d097644bc28a182cbe;10005236;BH Supermarket;G2;816-455-8733;Não informado
5a204bf7f624e2ab6c7f8ce43751b72e69e88e5a289dd65979c2f9ecd50efcd5;10020445;N.Graphics Shop;G2;816-455-8733;Não informado
32b10eb14525d57259270207aa8ba878bb88a50ae56bbbea18eb76daee038840;10022166;QualityLogic Shop;G2;816-455-8733;Não informado
488768be0dd7707308e0001fb6dde9f8d5ee951df9f961afeb18d73b52d3556f;10013870;Greymac Trust Company;G2;816-455-8733;Não informado
0d2c335481830d18f16f1cc186a0c79ab2ea72b70c03797bca193636329167f1;10002746;Active Supermarket;G2;816-455-8733;Não informado
e7124b9af8791026aef01fa480606238c0b4495f59ae9744eb0eeb713aae907b;10007566;Cambio Shop;G2;816-455-8733;Não informado
59d5cbf9bb2560cf19be19bba284b02999e2bbe5b96de4a93f7f30ce9aa9654a;10021415;Pantech Supermarket;G2;816-455-8733;Não informado
4ec8c2a8ca0a56126b75a8fe5421e7addd75339d66438922b0feff119a514bc7;10003882;Beech Supermarket;G2;816-455-8733;Não informado
10581310e881c9cecaa070ab3b262d22e9a7cb42e4c77221959881a5017783a6;10011623;Federal Supermarket;G2;816-455-8733;Não informado
9f788b9753532d2347aeff307f1b381990d272a9f21f60681a70013f80c84a44;10011732;Federated Supermarket;G2;816-455-8733;Não informado
b1e1d109e87691ad4f7dcfc4a97e7dbd2f8bbed78ebd2dc85ea9faeeaf9737aa;10026521;Xcert Shop;G1;816-455-8733;M1
4b0496e8202cb13920297eafe9d98b5671fd904e15f6b73978107217ace498ea;10023244;Revolutionary Supermarket;G2;816-455-8733;Não informado
da8ec02289da2dc743530ee9ba38bb8d1740d94c8b4f15b25c749d7bfd65d208;10025061;Target Store;G2;816-455-8733;Não informado
d395612cd3a28affbb6a48f732051fdec61ef1704ded0a3d7ee1cf876969ec95;10022687;Ravenwerks Shop;G3;816-455-8733;Não informado
2a54521b4eac336e09e86061d0e5f18d05d4f07f5afc71402552e727ca0a8b0d;10009863;Deere Store;G1;816-455-8733;M1
524112e4f339d14a11541e75d3bb5360268dc407f488f386a4d5dd87e9fbef8c;10005919;Big Store;G2;816-455-8733;Não informado
d6872b001bfabb8c1de7b2b899c71d408b201496bcefe56a8ed83391ec374952;10001818;Acc Supermarket;G2;816-455-8733;Não informado
95c408211f530a6c77675415c2b932f625d422a4e8ef08decb6ad22805f58393;10014047;Gulf Market;G2;816-455-8733;Não informado
b0e242941fe5e988ec97b2f1340de0068bc1d10b1e476b81094fcc1ecb73e816;10021203;Pacific Market;G2;816-455-8733;Não informado
d1f2fed5ff37dcb34942e99040d835d351545fa3ed15de8971b9ca4f1f3c72c8;10016609;Homestead Market;G3;816-455-8733;Não informado
0007547e718c64f1e393ca100c34dc8a7511a1fee06f6bf937f8df5d444494fe;10013572;GearSource Shop;G2;816-455-8733;Não informado
3c007bd7c18e05586b0df961c90c4a0daf26d2f08ad5575015621e687e2d217b;10023964;Science Store;G3;816-455-8733;Não informado
32964182f622e80af77f00a44bdcde5bffc9697351b78fc7ad1792aa236399dc;10018352;Johnson Store;G3;816-455-8733;Não informado
2fdc6c024fd34f60aab567a1538d1afd86fc42b241e27c384671c458f8b1690e;10021750;Paul Store;G2;816-455-8733;Não informado
4097ba696963110536128a7678358bd2643806cf59c6d2b68c2665a37a6c3ee2;10007577;Cam-Built Supermarket;G2;816-455-8733;Não informado
184804a4b6a23880cd24eb31f32db38f43f99356d944dd28d4493249374f2fa4;10020193;Maui Store;G2;816-455-8733;Não informado
73371121f0e6df49434773774c29fc349280083727de71b59cdb527f06a26ddb;10020306;McGraw-Hill Supermarket;G2;816-455-8733;Não informado
99b6a3d7bf935ba36728c647fd11c0a432dd63be39cb686c4d752a75c753a39d;10010884;EDC Supermarket;G3;816-455-8733;M1
f2285656d3371cffa1f650ee26115e2aab2e937c6b5ad6a7c42226b5e1a0d603;10027340;Zentrum Market;G2;816-455-8733;Não informado
8f6c42fe0d3d15bc85d2c3bdec6d5e6839ec95e7aa05247318baf59cebcd5aaf;10015793;Hetrick Supermarket;G2;816-455-8733;Não informado
126eb7cc34e83158928f16689bb4d2d7bcc0e06efbe68c97bebae19b615046f3;10020662;Nematron Shop;G1;816-455-8733;M1
2bdb327896dc697b3a3c49be7bc134afec374aa783b7b1bc6f6e86a5627f99e9;10025247;Telesat Supermarket;G2;816-455-8733;Não informado
e24edda712e315da01ddd3ea058bfba9abb12b235abf0be28d4ae64850601bd7;10011521;Farr Market;G2;816-455-8733;Não informado
fa5143e586851724dd42ea47a3e211abdb19089210326f1ffb33af5ea3b2c4bc;10010717;East Shop;G2;816-455-8733;Não informado
b906cee6cb5a24d1a533dbabc4afb9c52217ab06410dd889ac4757d271517675;10016542;Holy Supermarket;G2;816-455-8733;Não informado
4824f2ee8665a26d828fc1a48293d598d76b2ff2a234f4b19cde5a308e86e32b;10018628;K.C. Supermarket;G2;816-455-8733;Não informado
dfeffdfd1efff7ec61f2e25407da2a6777a587d0a643bd00020813fbd4208836;10024010;Screaming Market;G2;816-455-8733;Não informado
da9b65f8cc9f6f27ef7edc0d6ce4dcceef9e40f0422059c8985c0870b05274b2;10025052;Target Gigstore;G1;816-455-8733;Não informado
a53ab6f7fb1e2c44991a4c357be1ece9113cde99c550855ef418ce0b59bb0539;10025038;Tanager Shop;G2;816-455-8733;Não informado
424b383f7afbbc099d8c3385493d6a0f3cf029f822cc706a0a9a31052a00eafd;10023703;Sarcom Shop;G1;816-455-8733;M1
1de9161a52f3eac1033407bd75991cc51313b2a7162b045be2007cf82d97196d;10002244;ACS Market;G2;816-455-8733;Não informado
1f8c3aa4a6f2a57a2601298b92405e0efc3329c012edcbf4f725145d533b71d8;10027082;ySecret Shop;G3;816-455-8733;Não informado
86036a2003296257fc8b2f306da92729b73e53650edcde293c0772a07258196f;10009156;Carden Supermarket;G2;816-455-8733;Não informado
86b272f4af6fd6c62298476d88b5bd10fb3dcfab554742d7673d1f05acbf8ff7;10011355;Enterprises Shop;G2;816-455-8733;Não informado
96007c8d2011e821b4d222e53a3232cf6cc659a4b4797b7c72aff65cd204b599;10000462;a2i Shop;G2;816-455-8733;Não informado
0f9c23a8b9fae95dc18561bda316a862b1dc69cd44a50de257036cea402306e3;10002501;Action Supermarket;G1;816-455-8733;Não informado
c727882cc6e6110444ef03d1e8e96c386e381202c27368e7cd567a3f93d005de;10026299;Watcom Maxistore;G2;816-455-8733;Não informado
225f6148511fecb3270563bcf4a3f6bf6c988770c0536e610adc625925ba23f0;10005099;BF Supermarket;G2;816-455-8733;Não informado
b31e0010dc93c141626b4a7b460adbb374104d55826820f58dbbf99c4468a9ee;10025024;Talarians;G2;816-455-8733;Não informado
8c10f16901e268d58c294d8f85e8c2c4b450d5867ad5e75e0b2d8ee6e0414273;10000474;A-ARVIN Store;G2;816-455-8733;Não informado
d3e08fab2a5bcf3fcc91224e5ab5324f1acab9b20e3468a0898f457965c919fb;10024915;Systems Store;G1;816-455-8733;M1
556e8e029a5b8aef42f33c72526ed30d556d36c8f374b1fad0e428735b4fd19d;10023538;Salamander Supermarket;G2;816-455-8733;Não informado
4a42581a27ec6d738e8c0c66445c2dc6b524c18470a64ee564d38d78fdc8e9d3;10026839;Xtreme Shop;G2;816-455-8733;M1
305db399695c7e7b65941528b0171987f0a35fbcc09e6cf67e9fcd6bc4886631;10025267;Todd Supermarket;G3;816-455-8733;Não informado
38548599ff4fa23a5a0cfb2252a2fece8682dc9f530e984dd14c8a3da82f1c5a;10024022;Screen Supermarket;G2;816-455-8733;Não informado
856e1b82d50eeb7c58c220aec171f15e0e422bd74ce70a15cfaf6b5c3337190c;10016113;Hill Supermarket;G2;816-455-8733;Não informado
bc163df2356f4fd43920d4ef62597dc0f202b9737f4d487a9630294e313a0b97;10015783;Hershey Supermarket;G2;816-455-8733;Não informado
5eefa50d282d8bd1c05ead25e985de220637fba0a60fda262b268c5680bbf7dc;10027348;Zephyr Shop;G2;816-455-8733;Não informado
3012c6afab8a87e7dc2cf4aaaa6040f970f405da3321dba6e4da803e7c80ca19;10009645;Day Market;G2;816-455-8733;Não informado
8a8d4fd67f7385ebbdcf640763009075da506c5bb9d6adc8a889c3deea8e377d;10010935;Edna Megaplace;G2;816-455-8733;Não informado
6c5839b16418f6f75d0cc630500a3fee040fbdb6b03767e4b8e4dc71aacb5679;10014238;Harbor Store;G1;816-455-8733;M1
